file,model,dataset,accuracy,precision_macro,recall_macro,f1_macro,auc_macro,precision_class_1,recall_class_1,f1_class_1,auc_class_1,precision_class_2,recall_class_2,f1_class_2,auc_class_2,precision_class_3,recall_class_3,f1_class_3,auc_class_3,precision_class_4,recall_class_4,f1_class_4,auc_class_4
clusters-4-v2.csv,RF_leaf4_depth4,train,0.8670634920634921,0.8677896177681055,0.8666457887502828,0.8667257222053477,0.9721167360715242,0.885593220338983,0.8260869565217391,0.8548057259713702,0.97545742480957,0.7786259541984732,0.8326530612244898,0.8047337278106509,0.9491186776152138,0.8458498023715415,0.8392156862745098,0.84251968503937,0.9664088743066948,0.9610894941634242,0.9686274509803922,0.96484375,0.997481967554618
clusters-4-v2.csv,RF_leaf4_depth4,test,0.8634259259259259,0.8659516550522648,0.8671126719684217,0.8635775278049638,0.9745143657690444,0.8333333333333334,0.8411214953271028,0.8372093023255814,0.9700647016534867,0.8541666666666666,0.7130434782608696,0.7772511848341233,0.948758743656563,0.8048780487804879,0.9428571428571428,0.868421052631579,0.9805591961555263,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9986748216106015
clusters-4-v2.csv,RF_leaf4_depth5,train,0.873015873015873,0.8735492505732225,0.8726469243824012,0.8727668802685895,0.9777152296404283,0.8842975206611571,0.8458498023715415,0.8646464646464647,0.9801403031175562,0.789272030651341,0.8408163265306122,0.8142292490118577,0.9598068847460346,0.852,0.8352941176470589,0.8435643564356435,0.9730489805483947,0.9686274509803922,0.9686274509803922,0.9686274509803922,0.9978647501497279
clusters-4-v2.csv,RF_leaf4_depth5,test,0.8634259259259259,0.8659615468017108,0.866743097076295,0.8638483110447795,0.9763567662332939,0.8240740740740741,0.8317757009345794,0.827906976744186,0.9706110711718188,0.8571428571428571,0.7304347826086957,0.7887323943661971,0.9552324783980249,0.8114754098360656,0.9428571428571428,0.8722466960352423,0.9804863841561089,0.9711538461538461,0.9619047619047619,0.9665071770334929,0.999097131207223
clusters-4-v2.csv,RF_leaf5_depth2,train,0.8551587301587301,0.8582661822182099,0.8548190817829109,0.8553409845767699,0.9555316772665672,0.8933333333333333,0.7944664031620553,0.8410041841004184,0.9546213648142816,0.7611940298507462,0.8326530612244898,0.7953216374269005,0.9248107630994731,0.8143939393939394,0.8431372549019608,0.8285163776493256,0.9499127672317267,0.9641434262948207,0.9490196078431372,0.9565217391304348,0.9927818139207873
clusters-4-v2.csv,RF_leaf5_depth2,test,0.8564814814814815,0.8601534466795095,0.8596892474990809,0.8573688669093573,0.962716365049931,0.8365384615384616,0.8130841121495327,0.8246445497630331,0.9483393242271747,0.8316831683168316,0.7304347826086957,0.7777777777777778,0.928898642161569,0.792,0.9428571428571428,0.8608695652173913,0.9752584825979321,0.9803921568627451,0.9523809523809523,0.966183574879227,0.998369011213048
clusters-4-v2.csv,RF_leaf5_depth3,train,0.8630952380952381,0.8642501576689006,0.8627009697159497,0.8628355062341497,0.9648803885984072,0.8841201716738197,0.8142292490118577,0.8477366255144033,0.971101745936183,0.7727272727272727,0.8326530612244898,0.8015717092337917,0.9340412442827721,0.8392156862745098,0.8392156862745098,0.8392156862745098,0.9585735489414889,0.9609375,0.9647058823529412,0.9628180039138943,0.9958050152331848
clusters-4-v2.csv,RF_leaf5_depth3,test,0.8611111111111112,0.8639395089510028,0.8647762233702909,0.8612710695394932,0.9709151873272188,0.8317757009345794,0.8317757009345794,0.8317757009345794,0.9667145938173975,0.8541666666666666,0.7130434782608696,0.7772511848341233,0.9382800713208065,0.7983870967741935,0.9428571428571428,0.8646288209606987,0.9800931993592544,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9985728848114168
clusters-4-v2.csv,RF_leaf5_depth4,train,0.8670634920634921,0.8677896177681055,0.8666457887502828,0.8667257222053477,0.9719475063871293,0.885593220338983,0.8260869565217391,0.8548057259713702,0.9753919849226502,0.7786259541984732,0.8326530612244898,0.8047337278106509,0.9488405060582555,0.8458498023715415,0.8392156862745098,0.84251968503937,0.9661016066453141,0.9610894941634242,0.9686274509803922,0.96484375,0.9974559279222978
clusters-4-v2.csv,RF_leaf5_depth4,test,0.8634259259259259,0.8659516550522648,0.8671126719684217,0.8635775278049638,0.9746841260412136,0.8333333333333334,0.8411214953271028,0.8372093023255814,0.969863407620417,0.8541666666666666,0.7130434782608696,0.7772511848341233,0.9495953915786587,0.8048780487804879,0.9428571428571428,0.868421052631579,0.9805591961555264,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9987185088102519
clusters-4-v2.csv,RF_leaf5_depth5,train,0.8700396825396826,0.8704691792582417,0.8696502316341557,0.8697225851748526,0.9770404697110922,0.8833333333333333,0.8379446640316206,0.8600405679513184,0.9795094626076486,0.7884615384615384,0.8367346938775511,0.8118811881188119,0.9586995479712199,0.8452380952380952,0.8352941176470589,0.8402366863905325,0.9722131083509102,0.96484375,0.9686274509803922,0.9667318982387475,0.9977397599145901
clusters-4-v2.csv,RF_leaf5_depth5,test,0.8634259259259259,0.8659615468017108,0.866743097076295,0.8638483110447795,0.9761944095415691,0.8240740740740741,0.8317757009345794,0.827906976744186,0.9698346513299785,0.8571428571428571,0.7304347826086957,0.7887323943661971,0.9555342202715676,0.8114754098360656,0.9428571428571428,0.8722466960352423,0.9803116353575069,0.9711538461538461,0.9619047619047619,0.9665071770334929,0.999097131207223
clusters-4-v2.csv,"MLP(5,)",train,0.8591269841269841,0.857517548810434,0.8583366943615391,0.857842700268772,0.9672181631322239,0.8470588235294118,0.8537549407114624,0.8503937007874016,0.9718084967149176,0.7892561983471075,0.7795918367346939,0.784394250513347,0.9420814721694707,0.8433734939759037,0.8235294117647058,0.8333333333333334,0.958513657787152,0.950381679389313,0.9764705882352941,0.9632495164410058,0.9964690258573549
clusters-4-v2.csv,"MLP(5,)",test,0.8680555555555556,0.86957808029105,0.8718590971536928,0.8674114331723027,0.9782936877252156,0.8050847457627118,0.8878504672897196,0.8444444444444444,0.9766211358734722,0.8804347826086957,0.7043478260869566,0.782608695652174,0.9582224660540393,0.8558558558558559,0.9047619047619048,0.8796296296296297,0.9790301441677589,0.9369369369369369,0.9904761904761905,0.9629629629629629,0.9993010048055919
clusters-4-v2.csv,"MLP(5, 5)",train,0.8621031746031746,0.8608512264800298,0.8612301046900974,0.8609487558077057,0.9675117873650962,0.86,0.849802371541502,0.8548707753479126,0.9721226081721331,0.7983193277310925,0.7755102040816326,0.7867494824016563,0.9436970069810362,0.8314176245210728,0.8509803921568627,0.8410852713178295,0.9581751425669869,0.9536679536679536,0.9686274509803922,0.9610894941634242,0.9960523917402286
clusters-4-v2.csv,"MLP(5, 5)",test,0.8611111111111112,0.8632298188553831,0.8648497513593003,0.8606673921168269,0.9772605181645224,0.8070175438596491,0.8598130841121495,0.832579185520362,0.9743493889288282,0.8804347826086957,0.7043478260869566,0.782608695652174,0.9577012755451927,0.8205128205128205,0.9142857142857143,0.8648648648648649,0.9777486529780107,0.944954128440367,0.9809523809523809,0.9626168224299065,0.9992427552060579
clusters-4-v2.csv,"MLP(5, 5, 5)",train,0.8561507936507936,0.8570204670069956,0.8556291291220046,0.855829678306318,0.9659952448251592,0.875,0.8300395256916996,0.8519269776876268,0.9703217024840981,0.75,0.8081632653061225,0.7779960707269156,0.9429106373873272,0.8495934959349594,0.8196078431372549,0.8343313373253493,0.9542900294247845,0.9534883720930233,0.9647058823529412,0.9590643274853801,0.9964586100044268
clusters-4-v2.csv,"MLP(5, 5, 5)",test,0.8518518518518519,0.8548879987087694,0.8552524138464813,0.8524812147798696,0.976839320541991,0.8240740740740741,0.8317757009345794,0.827906976744186,0.9749820273184759,0.845360824742268,0.7130434782608696,0.7735849056603774,0.9560828418598272,0.7786885245901639,0.9047619047619048,0.8370044052863436,0.9769331585845348,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.999359254405126
clusters-4-v2.csv,"MLP(10,)",train,0.8630952380952381,0.862080059803002,0.8623950766077182,0.8621712372017285,0.9674629486340937,0.8658536585365854,0.841897233201581,0.8537074148296593,0.9718451430515929,0.7926829268292683,0.7959183673469388,0.7942973523421588,0.9440447214272342,0.8359375,0.8392156862745098,0.837573385518591,0.9573002109210217,0.9538461538461539,0.9725490196078431,0.9631067961165048,0.9966617191365258
clusters-4-v2.csv,"MLP(10,)",test,0.8611111111111112,0.8634411516806129,0.8646872158046477,0.8610094384255076,0.9785384715600701,0.8198198198198198,0.8504672897196262,0.8348623853211009,0.9755571531272467,0.8723404255319149,0.7130434782608696,0.784688995215311,0.959566588945275,0.8083333333333333,0.9238095238095239,0.8622222222222222,0.9797291393621669,0.9532710280373832,0.9714285714285714,0.9622641509433962,0.9993010048055919
